日期,代码,回报率
2022/12/26,000858.SZ,0.002218686
2018/1/8,002415.SZ,0.076420299
2018/1/15,002415.SZ,-0.058850801
2018/1/22,002415.SZ,0.019354867
2018/1/29,002415.SZ,-0.021665032
2018/2/5,002415.SZ,-0.070415662
2018/2/12,002415.SZ,0.055942207
2018/2/19,002415.SZ,0.038783179
2018/2/26,002415.SZ,0.044411909
2018/3/5,002415.SZ,0.021729187
2018/3/12,002415.SZ,-0.047335981
2018/3/19,002415.SZ,0.02712442
2018/3/26,002415.SZ,-0.034821427
2018/4/2,002415.SZ,-0.004842584
2018/4/9,002415.SZ,0.010705657
2018/4/16,002415.SZ,-0.077274718
2018/4/23,002415.SZ,0.004434977
2018/4/30,002415.SZ,0.018961078
2018/5/7,002415.SZ,0.019118124
2018/5/14,002415.SZ,0.030515123
2018/5/21,002415.SZ,-0.063106819
2018/5/28,002415.SZ,0.014932357
2018/6/4,002415.SZ,0.00878322
2018/6/11,002415.SZ,-0.026376388
2018/6/18,002415.SZ,-0.020252671
2018/6/25,002415.SZ,-0.003221234
2018/7/2,002415.SZ,-0.124697184
2018/7/9,002415.SZ,0.132000273
2018/7/16,002415.SZ,0.003805392
2018/7/23,002415.SZ,-0.053885959
2018/7/30,002415.SZ,-0.1405266
2018/8/6,002415.SZ,0.065601121
2018/8/13,002415.SZ,-0.042500083
2018/8/20,002415.SZ,0.031331736
2018/8/27,002415.SZ,-0.004746859
2018/9/3,002415.SZ,-0.039745661
2018/9/10,002415.SZ,-0.080794706
2018/9/17,002415.SZ,0.042146994
2018/9/24,002415.SZ,-0.006567574
2018/10/1,002415.SZ,0
2018/10/8,002415.SZ,-0.142658309
2018/10/15,002415.SZ,-0.025974112
2018/10/22,002415.SZ,0.014999966
2018/10/29,002415.SZ,0.149836074
2018/11/5,002415.SZ,-0.059264687
2018/11/12,002415.SZ,0.092979145
2018/11/19,002415.SZ,-0.084722149
2018/11/26,002415.SZ,0.03072826
2018/12/3,002415.SZ,0.005152837
2018/12/10,002415.SZ,0.024166913
2018/12/17,002415.SZ,-0.068645049
2018/12/24,002415.SZ,-0.011132398
2018/12/31,002415.SZ,0.00582301
2019/1/7,002415.SZ,0.098031699
2019/1/14,002415.SZ,0.035500781
2019/1/21,002415.SZ,-0.00543113
2019/1/28,002415.SZ,0.076109279
2019/2/4,002415.SZ,0
2019/2/11,002415.SZ,0.012686278
2019/2/18,002415.SZ,0.099279643
2019/2/25,002415.SZ,-0.01168075
2019/3/4,002415.SZ,-0.00835979
2019/3/11,002415.SZ,0.042151073
2019/3/18,002415.SZ,-0.034867475
2019/3/25,002415.SZ,0.013583836
2019/4/1,002415.SZ,0.019960012
2019/4/8,002415.SZ,-0.035504481
2019/4/15,002415.SZ,0.011594154
2019/4/22,002415.SZ,-0.088825298
2019/4/29,002415.SZ,0.027673077
2019/5/6,002415.SZ,-0.088127285
2019/5/13,002415.SZ,-0.05973167
2019/5/20,002415.SZ,-0.119557409
2019/5/27,002415.SZ,0.03210538
2019/6/3,002415.SZ,-0.045893812
2019/6/10,002415.SZ,0.071729957
2019/6/17,002415.SZ,0.078740226
2019/6/24,002415.SZ,0.006569225
2019/7/1,002415.SZ,0.020667272
2019/7/8,002415.SZ,-0.041918436
2019/7/15,002415.SZ,-0.018168179
2019/7/22,002415.SZ,0.163141889
2019/7/29,002415.SZ,-0.038311613
2019/8/5,002415.SZ,-0.051654298
2019/8/12,002415.SZ,0.068351743
2019/8/19,002415.SZ,0.055648107
2019/8/26,002415.SZ,-0.023989948
2019/9/2,002415.SZ,0.096054412
2019/9/9,002415.SZ,0.017999367
2019/9/16,002415.SZ,-0.002608773
2019/9/23,002415.SZ,-0.035454791
2019/9/30,002415.SZ,-0.026815356
2019/10/7,002415.SZ,-0.050154766
2019/10/14,002415.SZ,-0.007822593
2019/10/21,002415.SZ,0.059789629
2019/10/28,002415.SZ,0.019838905
2019/11/4,002415.SZ,0.045592711
2019/11/11,002415.SZ,-0.046511629
2019/11/18,002415.SZ,-0.024695135
2019/11/25,002415.SZ,-0.018130683
2019/12/2,002415.SZ,-0.004138811
2019/12/9,002415.SZ,0.019820906
2019/12/16,002415.SZ,0.00971797
2019/12/23,002415.SZ,-0.006519686
2019/12/30,002415.SZ,0.067812336
2020/1/6,002415.SZ,0.005560508
2020/1/13,002415.SZ,0.038125723
2020/1/20,002415.SZ,0.009251526
2020/1/27,002415.SZ,0
2020/2/3,002415.SZ,-0.022222253
2020/2/10,002415.SZ,0.015340999
2020/2/17,002415.SZ,0.1024062
2020/2/24,002415.SZ,-0.111675253
2020/3/2,002415.SZ,0.006285975
2020/3/9,002415.SZ,-0.090573731
2020/3/16,002415.SZ,-0.088666755
2020/3/23,002415.SZ,-0.025693879
2020/3/30,002415.SZ,0.079817282
2020/4/6,002415.SZ,-0.042331503
2020/4/13,002415.SZ,0.027881666
2020/4/20,002415.SZ,-0.016870686
2020/4/27,002415.SZ,0.079071341
2020/5/4,002415.SZ,-0.007171809
2020/5/11,002415.SZ,-0.030150796
2020/5/18,002415.SZ,-0.030440295
2020/5/25,002415.SZ,-0.083166314
2020/6/1,002415.SZ,0.07456369
2020/6/8,002415.SZ,0.001737971
2020/6/15,002415.SZ,0.04892438
2020/6/22,002415.SZ,0.001323144
2020/6/29,002415.SZ,0.102742015
2020/7/6,002415.SZ,0.106351053
2020/7/13,002415.SZ,-0.049282263
2020/7/20,002415.SZ,-0.042722945
2020/7/27,002415.SZ,0.100267778
2020/8/3,002415.SZ,0.046781932
2020/8/10,002415.SZ,0.029191421
2020/8/17,002415.SZ,-0.054969751
2020/8/24,002415.SZ,0.008233532
2020/8/31,002415.SZ,-0.003951366
2020/9/7,002415.SZ,-0.042581327
2020/9/14,002415.SZ,0.009115968
2020/9/21,002415.SZ,-0.012592472
2020/9/28,002415.SZ,0.054893294
2020/10/5,002415.SZ,0.002628195
2020/10/12,002415.SZ,0.009174298
2020/10/19,002415.SZ,0.019220824
2020/10/26,002415.SZ,0.146788947
2020/11/2,002415.SZ,0.091333329
2020/11/9,002415.SZ,-0.036856069
2020/11/16,002415.SZ,0.006976792
2020/11/23,002415.SZ,-0.01322692
2020/11/30,002415.SZ,-0.024042637
2020/12/7,002415.SZ,-0.030520992
2020/12/14,002415.SZ,0.031706736
2020/12/21,002415.SZ,0.029860505
2020/12/28,002415.SZ,0.02666668
2021/1/4,002415.SZ,0.182024339
2021/1/11,002415.SZ,0.027206151
2021/1/18,002415.SZ,0.133106926
2021/1/25,002415.SZ,-0.056038343
2021/2/1,002415.SZ,-0.053333358
2021/2/8,002415.SZ,0.106639752
2021/2/15,002415.SZ,-0.065454456
2021/2/22,002415.SZ,-0.099221837
2021/3/1,002415.SZ,0.047516224
2021/3/8,002415.SZ,-0.041237063
2021/3/15,002415.SZ,-0.041218607
2021/3/22,002415.SZ,-0.001869212
2021/3/29,002415.SZ,0.058052358
2021/4/5,002415.SZ,-0.01752217
2021/4/12,002415.SZ,0.027382495
2021/4/19,002415.SZ,0.108714722
2021/4/26,002415.SZ,-0.00711678
2021/5/3,002415.SZ,-0.055113162
2021/5/10,002415.SZ,0.023095078
2021/5/17,002415.SZ,0.054539502
2021/5/24,002415.SZ,0
2021/5/31,002415.SZ,-0.032979901
2021/6/7,002415.SZ,0.014397937
2021/6/14,002415.SZ,-0.033064523
2021/6/21,002415.SZ,0.059382792
2021/6/28,002415.SZ,-0.02031169
2021/7/5,002415.SZ,-0.029894009
2021/7/12,002415.SZ,0.043737672
2021/7/19,002415.SZ,0.069841288
2021/7/26,002415.SZ,-0.094955468
2021/8/2,002415.SZ,-0.030655818
2021/8/9,002415.SZ,-0.041941443
2021/8/16,002415.SZ,-0.054368975
2021/8/23,002415.SZ,-0.016240397
2021/8/30,002415.SZ,-0.024667917
2021/9/6,002415.SZ,0.045136137
2021/9/13,002415.SZ,0.025502635
2021/9/20,002415.SZ,-0.047377061
2021/9/27,002415.SZ,0.048018305
2021/10/4,002415.SZ,0.026909068
2021/10/11,002415.SZ,-0.010269075
2021/10/18,002415.SZ,-0.008228988
2021/10/25,002415.SZ,-0.05735938
2021/11/1,002415.SZ,-0.014925303
2021/11/8,002415.SZ,0.022144508
2021/11/15,002415.SZ,-0.040478874
2021/11/22,002415.SZ,-0.053277963
2021/11/29,002415.SZ,0.012552407
2021/12/6,002415.SZ,0.105371889
2021/12/13,002415.SZ,-0.025233683
2021/12/20,002415.SZ,-0.030680724
2021/12/27,002415.SZ,0.035014826
2022/1/3,002415.SZ,-0.046827185
2022/1/10,002415.SZ,-0.031481862
2022/1/17,002415.SZ,0.024637725
2022/1/24,002415.SZ,-0.041018487
2022/1/31,002415.SZ,0
2022/2/7,002415.SZ,-0.030762733
2022/2/14,002415.SZ,0.010869642
2022/2/21,002415.SZ,0.037634406
2022/2/28,002415.SZ,-0.051398996
2022/3/7,002415.SZ,-0.010705695
2022/3/14,002415.SZ,-0.042181977
2022/3/21,002415.SZ,-0.053262667
2022/3/28,002415.SZ,0.003653196
2022/4/4,002415.SZ,-0.043921341
2022/4/11,002415.SZ,0.013451742
2022/4/18,002415.SZ,0.022038616
2022/4/25,002415.SZ,0.041166423
2022/5/2,002415.SZ,-0.180983906
2022/5/9,002415.SZ,-0.078160797
2022/5/16,002415.SZ,0.041147156
2022/5/23,002415.SZ,-0.026047968
2022/5/30,002415.SZ,0.043107057
2022/6/6,002415.SZ,0.052136905
2022/6/13,002415.SZ,-0.004609456
2022/6/20,002415.SZ,0.03299563
2022/6/27,002415.SZ,0.003082117
2022/7/4,002415.SZ,-0.04692751
2022/7/11,002415.SZ,-0.071219128
2022/7/18,002415.SZ,-0.008204451
2022/7/25,002415.SZ,0.016226541
2022/8/1,002415.SZ,0.0175328
2022/8/8,002415.SZ,0.027999991
2022/8/15,002415.SZ,-0.073032038
2022/8/22,002415.SZ,-0.033580828
2022/8/29,002415.SZ,-0.014366893
2022/9/5,002415.SZ,-0.017627055
2022/9/12,002415.SZ,0.02829533
2022/9/19,002415.SZ,-0.025167768
2022/9/26,002415.SZ,0.047160015
2022/10/3,002415.SZ,0
2022/10/10,002415.SZ,-0.004602183
2022/10/17,002415.SZ,-0.003302538
2022/10/24,002415.SZ,-0.058979451
2022/10/31,002415.SZ,0.057042241
2022/11/7,002415.SZ,-0.006995324
2022/11/14,002415.SZ,0.088225367
2022/11/21,002415.SZ,-0.047472214
2022/11/28,002415.SZ,0.033980586
2022/12/5,002415.SZ,0.081064183
2022/12/12,002415.SZ,-0.005790438
2022/12/19,002415.SZ,0.008445041
2022/12/26,002415.SZ,0.001443761
2018/1/8,000001.SZ,0.018797003
2018/1/15,000001.SZ,0.09225089
2018/1/22,000001.SZ,-0.050675705
2018/1/29,000001.SZ,0
2018/2/5,000001.SZ,-0.167971527
2018/2/12,000001.SZ,0.026518628
2018/2/19,000001.SZ,0.050833228
2018/2/26,000001.SZ,-0.052339535
2018/3/5,000001.SZ,0.011715613
2018/3/12,000001.SZ,-0.037220917
2018/3/19,000001.SZ,-0.025773152
2018/3/26,000001.SZ,-0.038800797
2018/4/2,000001.SZ,-0.002752155
2018/4/9,000001.SZ,0.064397309
2018/4/16,000001.SZ,-0.019014642
2018/4/23,000001.SZ,-0.044052886
2018/4/30,000001.SZ,-0.015668207
2018/5/7,000001.SZ,0.030898897
2018/5/14,000001.SZ,-0.004541267
2018/5/21,000001.SZ,-0.033759095
2018/5/28,000001.SZ,-0.037771627
2018/6/4,000001.SZ,-0.006869391
2018/6/11,000001.SZ,0.004940758
2018/6/18,000001.SZ,-0.031465236
2018/6/25,000001.SZ,-0.077157393
2018/7/2,000001.SZ,-0.047304616
2018/7/9,000001.SZ,0.025404217
2018/7/16,000001.SZ,0.042022948
2018/7/23,000001.SZ,0.015367854
2018/7/30,000001.SZ,-0.036756867
2018/8/6,000001.SZ,0.03591466
2018/8/13,000001.SZ,-0.045503628
2018/8/20,000001.SZ,0.138478828
2018/8/27,000001.SZ,0.009970196
2018/9/3,000001.SZ,-0.011845973
2018/9/10,000001.SZ,-0.016982985
2018/9/17,000001.SZ,0.084349563
2018/9/24,000001.SZ,0.035613974
2018/10/1,000001.SZ,0
2018/10/8,000001.SZ,-0.067873255
2018/10/15,000001.SZ,0.044659988
2018/10/22,000001.SZ,0.039033621
2018/10/29,000001.SZ,-0.008050242
2018/11/5,000001.SZ,-0.048692449
2018/11/12,000001.SZ,0.001895712
2018/11/19,000001.SZ,-0.023651935
2018/11/26,000001.SZ,0.003876031
2018/12/3,000001.SZ,-0.007721918
2018/12/10,000001.SZ,-0.010700317
2018/12/17,000001.SZ,-0.070796713
2018/12/24,000001.SZ,-0.007407263
2018/12/31,000001.SZ,0.039445581
2019/1/7,000001.SZ,0.046153934
2019/1/14,000001.SZ,0.022549027
2019/1/21,000001.SZ,0.054649991
2019/1/28,000001.SZ,0.018181807
2019/2/4,000001.SZ,0
2019/2/11,000001.SZ,-0.022321415
2019/2/18,000001.SZ,0.053881205
2019/2/25,000001.SZ,0.10571945
2019/3/4,000001.SZ,-0.036050339
2019/3/11,000001.SZ,0.016260244
2019/3/18,000001.SZ,0.00719996
2019/3/25,000001.SZ,0.018268474
2019/4/1,000001.SZ,0.081123163
2019/4/8,000001.SZ,-0.031745823
2019/4/15,000001.SZ,0.097615379
2019/4/22,000001.SZ,-0.063815349
2019/4/29,000001.SZ,0.004351089
2019/5/6,000001.SZ,-0.084476618
2019/5/13,000001.SZ,-0.018927485
2019/5/20,000001.SZ,-0.007234687
2019/5/27,000001.SZ,-0.013765156
2019/6/3,000001.SZ,-0.021346492
2019/6/10,000001.SZ,0.047818743
2019/6/17,000001.SZ,0.092073605
2019/6/24,000001.SZ,0.010263892
2019/7/1,000001.SZ,0.021185249
2019/7/8,000001.SZ,0.014367726
2019/7/15,000001.SZ,-0.009206715
2019/7/22,000001.SZ,0.017155097
2019/7/29,000001.SZ,-0.034434344
2019/8/5,000001.SZ,0.056768598
2019/8/12,000001.SZ,0.026170855
2019/8/19,000001.SZ,-0.016778584
2019/8/26,000001.SZ,-0.033447149
2019/9/2,000001.SZ,0.045904078
2019/9/9,000001.SZ,-0.008777846
2019/9/16,000001.SZ,0.044959091
2019/9/23,000001.SZ,0.036505838
2019/9/30,000001.SZ,-0.019496841
2019/10/7,000001.SZ,0.078255302
2019/10/14,000001.SZ,-0.017846571
2019/10/21,000001.SZ,0.022410577
2019/10/28,000001.SZ,-0.001184703
2019/11/4,000001.SZ,-0.012455441
2019/11/11,000001.SZ,-0.018618734
2019/11/18,000001.SZ,-0.045899599
2019/11/25,000001.SZ,-0.01924309
2019/12/2,000001.SZ,0.020274673
2019/12/9,000001.SZ,0.033333308
2019/12/16,000001.SZ,0.029156374
2019/12/23,000001.SZ,0.002410957
2019/12/30,000001.SZ,0.033072936
2020/1/6,000001.SZ,-0.028521577
2020/1/13,000001.SZ,-0.017974887
2020/1/20,000001.SZ,-0.051860853
2020/1/27,000001.SZ,0.00064343
2020/2/3,000001.SZ,-0.059807102
2020/2/10,000001.SZ,0.028043907
2020/2/17,000001.SZ,0.03659345
2020/2/24,000001.SZ,-0.069319728
2020/3/2,000001.SZ,0.036551851
2020/3/9,000001.SZ,-0.033266846
2020/3/16,000001.SZ,-0.135581529
2020/3/23,000001.SZ,0.046974398
2020/3/30,000001.SZ,-0.041064528
2020/4/6,000001.SZ,0.015067395
2020/4/13,000001.SZ,0.006249995
2020/4/20,000001.SZ,0.02639758
2020/4/27,000001.SZ,0.055219319
2020/5/4,000001.SZ,0
2020/5/11,000001.SZ,-0.05161302
2020/5/18,000001.SZ,-0.021919782
2020/5/25,000001.SZ,0.002318391
2020/6/1,000001.SZ,0.045489641
2020/6/8,000001.SZ,-0.045722758
2020/6/15,000001.SZ,-0.010819157
2020/6/22,000001.SZ,0
2020/6/29,000001.SZ,0.11171875
2020/7/6,000001.SZ,0.044975369
2020/7/13,000001.SZ,-0.04976459
2020/7/20,000001.SZ,-0.044585953
2020/7/27,000001.SZ,-0.010370524
2020/8/3,000001.SZ,0.02619767
2020/8/10,000001.SZ,0.05543411
2020/8/17,000001.SZ,-0.00069116
2020/8/24,000001.SZ,0.046334681
2020/8/31,000001.SZ,-0.011235874
2020/9/7,000001.SZ,0.004010765
2020/9/14,000001.SZ,0.070572435
2020/9/21,000001.SZ,-0.055970107
2020/9/28,000001.SZ,-0.003293877
2020/10/5,000001.SZ,0.002643825
2020/10/12,000001.SZ,0.127224757
2020/10/19,000001.SZ,0.0643275
2020/10/26,000001.SZ,-0.026923056
2020/11/2,000001.SZ,-0.003952752
2020/11/9,000001.SZ,-0.026076895
2020/11/16,000001.SZ,0.097788108
2020/11/23,000001.SZ,0.04453867
2020/11/30,000001.SZ,-0.020304775
2020/12/7,000001.SZ,-0.040414257
2020/12/14,000001.SZ,-0.008639302
2020/12/21,000001.SZ,-0.017429239
2020/12/28,000001.SZ,0.072062088
2021/1/4,000001.SZ,0.02637031
2021/1/11,000001.SZ,0.057934347
2021/1/18,000001.SZ,0.049047688
2021/1/25,000001.SZ,0.048116167
2021/2/1,000001.SZ,0.079688211
2021/2/8,000001.SZ,-0.044524634
2021/2/15,000001.SZ,0.001259353
2021/2/22,000001.SZ,-0.103563957
2021/3/1,000001.SZ,0.044901848
2021/3/8,000001.SZ,-0.038496039
2021/3/15,000001.SZ,-0.047020553
2021/3/22,000001.SZ,0.032730912
2021/3/29,000001.SZ,0.01702942
2021/4/5,000001.SZ,-0.009302522
2021/4/12,000001.SZ,-0.048826055
2021/4/19,000001.SZ,0.149555862
2021/4/26,000001.SZ,0
2021/5/3,000001.SZ,0.032631906
2021/5/10,000001.SZ,-0.030353497
2021/5/17,000001.SZ,0.015210975
2021/5/24,000001.SZ,0.042996955
2021/5/31,000001.SZ,0.001632711
2021/6/7,000001.SZ,-0.047677162
2021/6/14,000001.SZ,-0.030808877
2021/6/21,000001.SZ,0.031346624
2021/6/28,000001.SZ,-0.066352741
2021/7/5,000001.SZ,-0.024759156
2021/7/12,000001.SZ,0.003290828
2021/7/19,000001.SZ,-0.058106744
2021/7/26,000001.SZ,-0.119900535
2021/8/2,000001.SZ,0.009609856
2021/8/9,000001.SZ,0.113661796
2021/8/16,000001.SZ,-0.023629922
2021/8/23,000001.SZ,-0.053038178
2021/8/30,000001.SZ,-0.019031866
2021/9/6,000001.SZ,0.140243811
2021/9/13,000001.SZ,-0.099173546
2021/9/20,000001.SZ,-0.063680523
2021/9/27,000001.SZ,0.033429377
2021/10/4,000001.SZ,0.039598313
2021/10/11,000001.SZ,0.054721091
2021/10/18,000001.SZ,0.019328713
2021/10/25,000001.SZ,-0.026946076
2021/11/1,000001.SZ,-0.095384777
2021/11/8,000001.SZ,0.035714372
2021/11/15,000001.SZ,-0.006568077
2021/11/22,000001.SZ,-0.031405041
2021/11/29,000001.SZ,0.003981876
2021/12/6,000001.SZ,0.04135956
2021/12/13,000001.SZ,-0.044069479
2021/12/20,000001.SZ,-0.014797975
2021/12/27,000001.SZ,-0.047949213
2022/1/3,000001.SZ,0.043689405
2022/1/10,000001.SZ,-0.0505814
2022/1/17,000001.SZ,0.062461721
2022/1/24,000001.SZ,-0.087608073
2022/1/31,000001.SZ,0
2022/2/7,000001.SZ,0.080227416
2022/2/14,000001.SZ,-0.019298223
2022/2/21,000001.SZ,-0.051878359
2022/2/28,000001.SZ,-0.035849083
2022/3/7,000001.SZ,-0.028049639
2022/3/14,000001.SZ,-0.01342278
2022/3/21,000001.SZ,0.019047549
2022/3/28,000001.SZ,0.051401937
2022/4/4,000001.SZ,0.041269842
2022/4/11,000001.SZ,0.001219555
2022/4/18,000001.SZ,-0.02192459
2022/4/25,000001.SZ,-0.04607714
2022/5/2,000001.SZ,-0.023498668
2022/5/9,000001.SZ,-0.023395744
2022/5/16,000001.SZ,0.028063063
2022/5/23,000001.SZ,-0.055925438
2022/5/30,000001.SZ,-0.016220137
2022/6/6,000001.SZ,0.026523295
2022/6/13,000001.SZ,0.009078228
2022/6/20,000001.SZ,-0.015224922
2022/6/27,000001.SZ,0.048489131
2022/7/4,000001.SZ,-0.025469189
2022/7/11,000001.SZ,-0.08940853
2022/7/18,000001.SZ,-0.032477251
2022/7/25,000001.SZ,0.00750821
2022/8/1,000001.SZ,-0.029179935
2022/8/8,000001.SZ,0.005686461
2022/8/15,000001.SZ,0.015347247
2022/8/22,000001.SZ,0.003182256
2022/8/29,000001.SZ,-0.007930192
2022/9/5,000001.SZ,0.016786565
2022/9/12,000001.SZ,-0.01257858
2022/9/19,000001.SZ,-0.021496796
2022/9/26,000001.SZ,-0.036615158
2022/10/3,000001.SZ,0
2022/10/10,000001.SZ,-0.026182492
2022/10/17,000001.SZ,-0.038161303
2022/10/24,000001.SZ,-0.060414761
2022/10/31,000001.SZ,0.038387606
2022/11/7,000001.SZ,0.056377269
2022/11/14,000001.SZ,0.013998115
2022/11/21,000001.SZ,0.050043277
2022/11/28,000001.SZ,0.059983433
2022/12/5,000001.SZ,0.062015495
2022/12/12,000001.SZ,-0.026277298
2022/12/19,000001.SZ,-0.026986589
2022/12/26,000001.SZ,0.013867532
2018/1/8,000063.SZ,-0.006104412
2018/1/15,000063.SZ,0.018704576
2018/1/22,000063.SZ,-0.040833095
2018/1/29,000063.SZ,-0.176571415
2018/2/5,000063.SZ,-0.012838329
2018/2/12,000063.SZ,0.072056316
2018/2/19,000063.SZ,0.026885166
2018/2/26,000063.SZ,0.00638579
2018/3/5,000063.SZ,0.066624275
2018/3/12,000063.SZ,-0.047888228
2018/3/19,000063.SZ,-0.093720699
2018/3/26,000063.SZ,0.039296904
2018/4/2,000063.SZ,-0.00530689
2018/4/9,000063.SZ,0.040346865
2018/4/16,000063.SZ,0.003525624
2018/4/23,000063.SZ,0
2018/4/30,000063.SZ,0
2018/5/7,000063.SZ,0
2018/5/14,000063.SZ,0
2018/5/21,000063.SZ,0
2018/5/28,000063.SZ,0
2018/6/4,000063.SZ,0
2018/6/11,000063.SZ,-0.271159396
2018/6/18,000063.SZ,-0.343558284
2018/6/25,000063.SZ,-0.130173546
2018/7/2,000063.SZ,0.000767463
2018/7/9,000063.SZ,0.081288399
2018/7/16,000063.SZ,0.171631036
2018/7/23,000063.SZ,-0.065980565
2018/7/30,000063.SZ,-0.134802287
2018/8/6,000063.SZ,0.086142328
2018/8/13,000063.SZ,0.096551597
2018/8/20,000063.SZ,0.077987524
2018/8/27,000063.SZ,0.113768941
2018/9/3,000063.SZ,-0.052383365
2018/9/10,000063.SZ,0.014925271
2018/9/17,000063.SZ,0.012527235
2018/9/24,000063.SZ,-0.015599801
2018/10/1,000063.SZ,0
2018/10/8,000063.SZ,-0.147540934
2018/10/15,000063.SZ,0.062179441
2018/10/22,000063.SZ,0.041038023
2018/10/29,000063.SZ,0.063188398
2018/11/5,000063.SZ,0.083424311
2018/11/12,000063.SZ,0.096628103
2018/11/19,000063.SZ,-0.092703112
2018/11/26,000063.SZ,0.005058192
2018/12/3,000063.SZ,0.00603918
2018/12/10,000063.SZ,-0.017008581
2018/12/17,000063.SZ,-0.020865081
2018/12/24,000063.SZ,0.018191193
2018/12/31,000063.SZ,-0.019908053
2019/1/7,000063.SZ,0.068229107
2019/1/14,000063.SZ,-0.025841024
2019/1/21,000063.SZ,0.017016993
2019/1/28,000063.SZ,0.004429204
2019/2/4,000063.SZ,0
2019/2/11,000063.SZ,0.126898606
2019/2/18,000063.SZ,0.210434759
2019/2/25,000063.SZ,0.06788791
2019/3/4,000063.SZ,-0.017490829
2019/3/11,000063.SZ,-0.028414815
2019/3/18,000063.SZ,-0.005637798
2019/3/25,000063.SZ,0.034727157
2019/4/1,000063.SZ,0.02671238
2019/4/8,000063.SZ,0.009339534
2019/4/15,000063.SZ,0.205882306
2019/4/22,000063.SZ,-0.063579239
2019/4/29,000063.SZ,-0.059115988
2019/5/6,000063.SZ,-0.039502353
2019/5/13,000063.SZ,-0.077072494
2019/5/20,000063.SZ,-0.008772005
2019/5/27,000063.SZ,0.018053144
2019/6/3,000063.SZ,0.035465873
2019/6/10,000063.SZ,0.0167898
2019/6/17,000063.SZ,0.054491427
2019/6/24,000063.SZ,0.018791127
2019/7/1,000063.SZ,0.023055527
2019/7/8,000063.SZ,-0.032451769
2019/7/15,000063.SZ,-0.030434856
2019/7/22,000063.SZ,0.069827092
2019/7/29,000063.SZ,-0.059880387
2019/8/5,000063.SZ,-0.111464905
2019/8/12,000063.SZ,0.010035961
2019/8/19,000063.SZ,0.037615282
2019/8/26,000063.SZ,-0.014705914
2019/9/2,000063.SZ,0.16244363
2019/9/9,000063.SZ,0.067184265
2019/9/16,000063.SZ,-0.037493003
2019/9/23,000063.SZ,-0.034883818
2019/9/30,000063.SZ,-0.034638499
2019/10/7,000063.SZ,0.026521023
2019/10/14,000063.SZ,-0.011246159
2019/10/21,000063.SZ,0.025207428
2019/10/28,000063.SZ,0.019490435
2019/11/4,000063.SZ,-0.033823708
2019/11/11,000063.SZ,-0.045966386
2019/11/18,000063.SZ,-0.020421278
2019/11/25,000063.SZ,0.000325701
2019/12/2,000063.SZ,0.039075333
2019/12/9,000063.SZ,0.040426094
2019/12/16,000063.SZ,0.005120536
2019/12/23,000063.SZ,0.008091106
2019/12/30,000063.SZ,0.086504101
2020/1/6,000063.SZ,0.022161441
2020/1/13,000063.SZ,0.039614525
2020/1/20,000063.SZ,0.008496356
2020/1/27,000063.SZ,0
2020/2/3,000063.SZ,-0.006127063
2020/2/10,000063.SZ,0.013871166
2020/2/17,000063.SZ,0.154040906
2020/2/24,000063.SZ,0.097694953
2020/3/2,000063.SZ,0.017199955
2020/3/9,000063.SZ,-0.000983035
2020/3/16,000063.SZ,-0.180476469
2020/3/23,000063.SZ,0.042027069
2020/3/30,000063.SZ,-0.055773144
2020/4/6,000063.SZ,-0.041005598
2020/4/13,000063.SZ,0.018070707
2020/4/20,000063.SZ,-0.028750103
2020/4/27,000063.SZ,0.057657712
2020/5/4,000063.SZ,0.034314901
2020/5/11,000063.SZ,-0.031294093
2020/5/18,000063.SZ,-0.067767679
2020/5/25,000063.SZ,-0.063314372
2020/6/1,000063.SZ,0.06175232
2020/6/8,000063.SZ,0.003405965
2020/6/15,000063.SZ,0.118798934
2020/6/22,000063.SZ,-0.072812086
2020/6/29,000063.SZ,0.067455114
2020/7/6,000063.SZ,0.060127489
