日期,代码,回报率
2020/7/13,000063.SZ,-0.102980328
2020/7/20,000063.SZ,-0.059757192
2020/7/27,000063.SZ,0.032964099
2020/8/3,000063.SZ,-0.006637608
2020/8/10,000063.SZ,-0.014392252
2020/8/17,000063.SZ,0.019178657
2020/8/24,000063.SZ,-0.00128602
2020/8/31,000063.SZ,-0.034767051
2020/9/7,000063.SZ,-0.10085379
2020/9/14,000063.SZ,0.000593525
2020/9/21,000063.SZ,-0.017793583
2020/9/28,000063.SZ,-0.000905757
2020/10/5,000063.SZ,0.008763852
2020/10/12,000063.SZ,0.032654269
2020/10/19,000063.SZ,-0.030171018
2020/10/26,000063.SZ,-0.034400321
2020/11/2,000063.SZ,0.109045746
2020/11/9,000063.SZ,0.00055871
2020/11/16,000063.SZ,0.011167165
2020/11/23,000063.SZ,-0.033959299
2020/11/30,000063.SZ,-0.005144445
2020/12/7,000063.SZ,-0.075840169
2020/12/14,000063.SZ,0.01989435
2020/12/21,000063.SZ,-0.053947034
2020/12/28,000063.SZ,0.084085033
2021/1/4,000063.SZ,0.007429551
2021/1/11,000063.SZ,0.035398206
2021/1/18,000063.SZ,-0.034757863
2021/1/25,000063.SZ,-0.049881908
2021/2/1,000063.SZ,-0.04038528
2021/2/8,000063.SZ,0.042732277
2021/2/15,000063.SZ,0.022974237
2021/2/22,000063.SZ,-0.036115277
2021/3/1,000063.SZ,-0.001574449
2021/3/8,000063.SZ,-0.024282399
2021/3/15,000063.SZ,-0.045572139
2021/3/22,000063.SZ,-0.001693209
2021/3/29,000063.SZ,0.004070581
2021/4/5,000063.SZ,-0.043581126
2021/4/12,000063.SZ,0.001766248
2021/4/19,000063.SZ,0.029266578
2021/4/26,000063.SZ,-0.008222044
2021/5/3,000063.SZ,-0.027979219
2021/5/10,000063.SZ,0.033404334
2021/5/17,000063.SZ,-0.012723559
2021/5/24,000063.SZ,0.092650712
2021/5/31,000063.SZ,0.051960526
2021/6/7,000063.SZ,-0.01666664
2021/6/14,000063.SZ,0.052388222
2021/6/21,000063.SZ,-0.05329425
2021/6/28,000063.SZ,-0.017939988
2021/7/5,000063.SZ,-0.015118075
2021/7/12,000063.SZ,0.147105682
2021/7/19,000063.SZ,0.013939245
2021/7/26,000063.SZ,0.066813343
2021/8/2,000063.SZ,0.02190732
2021/8/9,000063.SZ,-0.10466589
2021/8/16,000063.SZ,-0.003380245
2021/8/23,000063.SZ,-0.021742758
2021/8/30,000063.SZ,-0.034282255
2021/9/6,000063.SZ,0.058664116
2021/9/13,000063.SZ,-0.033816344
2021/9/20,000063.SZ,0.013823484
2021/9/27,000063.SZ,-0.038874383
2021/10/4,000063.SZ,0.022034366
2021/10/11,000063.SZ,0.009155336
2021/10/18,000063.SZ,-0.026631584
2021/10/25,000063.SZ,-0.019242251
2021/11/1,000063.SZ,-0.040465976
2021/11/8,000063.SZ,0.016613422
2021/11/15,000063.SZ,0.005342575
2021/11/22,000063.SZ,-0.024070092
2021/11/29,000063.SZ,-0.008968543
2021/12/6,000063.SZ,0.037815166
2021/12/13,000063.SZ,0.017128553
2021/12/20,000063.SZ,-0.018677264
2021/12/27,000063.SZ,0.045241908
2022/1/3,000063.SZ,0
2022/1/10,000063.SZ,-0.014925439
2022/1/17,000063.SZ,-0.001515201
2022/1/24,000063.SZ,-0.085280699
2022/1/31,000063.SZ,0
2022/2/7,000063.SZ,-0.002654327
2022/2/14,000063.SZ,-0.022288789
2022/2/21,000063.SZ,-0.006464668
2022/2/28,000063.SZ,-0.015411049
2022/3/7,000063.SZ,-0.129043422
2022/3/14,000063.SZ,-0.041533554
2022/3/21,000063.SZ,0.056666658
2022/3/28,000063.SZ,-0.056387984
2022/4/4,000063.SZ,-0.039699158
2022/4/11,000063.SZ,-0.012619662
2022/4/18,000063.SZ,0.005729353
2022/4/25,000063.SZ,0.057405795
2022/5/2,000063.SZ,-0.03729794
2022/5/9,000063.SZ,0.00129151
2022/5/16,000063.SZ,0.035772618
2022/5/23,000063.SZ,0.013456729
2022/5/30,000063.SZ,0.004979187
2022/6/6,000063.SZ,0.01032204
2022/6/13,000063.SZ,0.050265752
2022/6/20,000063.SZ,-0.031128501
2022/6/27,000063.SZ,0.014457877
2022/7/4,000063.SZ,-0.02335712
2022/7/11,000063.SZ,-0.048236757
2022/7/18,000063.SZ,0.064735984
2022/7/25,000063.SZ,-0.023199994
2022/8/1,000063.SZ,0.039312001
2022/8/8,000063.SZ,-0.012608393
2022/8/15,000063.SZ,-0.015163498
2022/8/22,000063.SZ,-0.006077855
2022/8/29,000063.SZ,-0.010599219
2022/9/5,000063.SZ,0.020189557
2022/9/12,000063.SZ,-0.00807765
2022/9/19,000063.SZ,-0.090797976
2022/9/26,000063.SZ,-0.041648005
2022/10/3,000063.SZ,0
2022/10/10,000063.SZ,0.017289728
2022/10/17,000063.SZ,0.011483684
2022/10/24,000063.SZ,-0.029972756
2022/10/31,000063.SZ,0.086142316
2022/11/7,000063.SZ,0.027155215
2022/11/14,000063.SZ,0.054133406
2022/11/21,000063.SZ,-0.028662432
2022/11/28,000063.SZ,0.026639307
2022/12/5,000063.SZ,0.058283462
2022/12/12,000063.SZ,-0.006412657
2022/12/19,000063.SZ,-0.045178466
2022/12/26,000063.SZ,0.028230667
2018/1/8,000786.SZ,-0.070043676
2018/1/15,000786.SZ,-0.001276724
2018/1/22,000786.SZ,0.088623862
2018/1/29,000786.SZ,0.039921737
2018/2/5,000786.SZ,-0.198343918
2018/2/12,000786.SZ,0.063380319
2018/2/19,000786.SZ,0.058719463
2018/2/26,000786.SZ,-0.002919
2018/3/5,000786.SZ,-0.00250939
2018/3/12,000786.SZ,0.06289311
2018/3/19,000786.SZ,-0.053649043
2018/3/26,000786.SZ,0.049604127
2018/4/2,000786.SZ,-0.04805406
2018/4/9,000786.SZ,0.038381297
2018/4/16,000786.SZ,-0.077942863
2018/4/23,000786.SZ,0.000871389
2018/4/30,000786.SZ,0.013060501
2018/5/7,000786.SZ,0.021916591
2018/5/14,000786.SZ,-0.028174905
2018/5/21,000786.SZ,-0.055387232
2018/5/28,000786.SZ,-0.005039078
2018/6/4,000786.SZ,-0.004603881
2018/6/11,000786.SZ,0.017397042
2018/6/18,000786.SZ,0.02586603
2018/6/25,000786.SZ,-0.165691097
2018/7/2,000786.SZ,-0.056125214
2018/7/9,000786.SZ,0.148084668
2018/7/16,000786.SZ,-0.00398406
2018/7/23,000786.SZ,0.036500036
2018/7/30,000786.SZ,-0.107573611
2018/8/6,000786.SZ,0.039999995
2018/8/13,000786.SZ,-0.100831489
2018/8/20,000786.SZ,0.05028883
2018/8/27,000786.SZ,-0.009355912
2018/9/3,000786.SZ,-0.047777822
2018/9/10,000786.SZ,-0.093932378
2018/9/17,000786.SZ,0.068255036
2018/9/24,000786.SZ,0
2018/10/1,000786.SZ,0
2018/10/8,000786.SZ,-0.126582263
2018/10/15,000786.SZ,-0.029675593
2018/10/22,000786.SZ,-0.006401227
2018/10/29,000786.SZ,0.068002786
2018/11/5,000786.SZ,-0.050938226
2018/11/12,000786.SZ,0.067796624
2018/11/19,000786.SZ,0.003968286
2018/11/26,000786.SZ,0.012516439
2018/12/3,000786.SZ,0.047495094
2018/12/10,000786.SZ,-0.018012489
2018/12/17,000786.SZ,-0.076533793
2018/12/24,000786.SZ,-0.057534196
2018/12/31,000786.SZ,0.011627896
2019/1/7,000786.SZ,0.03807462
2019/1/14,000786.SZ,0.022145384
2019/1/21,000786.SZ,0.073121272
2019/1/28,000786.SZ,0.030914746
2019/2/4,000786.SZ,0
2019/2/11,000786.SZ,0.017747728
2019/2/18,000786.SZ,0.013229191
2019/2/25,000786.SZ,0.129970392
2019/3/4,000786.SZ,-0.031512633
2019/3/11,000786.SZ,0.044468537
2019/3/18,000786.SZ,0.019729966
2019/3/25,000786.SZ,0.025967379
2019/4/1,000786.SZ,0.084367312
2019/4/8,000786.SZ,-0.096567608
2019/4/15,000786.SZ,0.011651718
2019/4/22,000786.SZ,-0.052078281
2019/4/29,000786.SZ,0.020074025
2019/5/6,000786.SZ,0.001553584
2019/5/13,000786.SZ,0.005170654
2019/5/20,000786.SZ,-0.016460781
2019/5/27,000786.SZ,0.005229924
2019/6/3,000786.SZ,-0.069198709
2019/6/10,000786.SZ,0.055338116
2019/6/17,000786.SZ,-0.035487359
2019/6/24,000786.SZ,0.021135286
2019/7/1,000786.SZ,0.043022695
2019/7/8,000786.SZ,-0.01586465
2019/7/15,000786.SZ,-0.045674321
2019/7/22,000786.SZ,-0.036599124
2019/7/29,000786.SZ,0.032144921
2019/8/5,000786.SZ,-0.06908264
2019/8/12,000786.SZ,0.052311359
2019/8/19,000786.SZ,0.092485519
2019/8/26,000786.SZ,-0.037037033
2019/9/2,000786.SZ,0.065934075
2019/9/9,000786.SZ,-0.017525734
2019/9/16,000786.SZ,-0.023609642
2019/9/23,000786.SZ,-0.037614292
2019/9/30,000786.SZ,0.00502531
2019/10/7,000786.SZ,0.012777587
2019/10/14,000786.SZ,0.075151014
2019/10/21,000786.SZ,-0.038265321
2019/10/28,000786.SZ,0.0450929
2019/11/4,000786.SZ,0.05329932
2019/11/11,000786.SZ,0.008192803
2019/11/18,000786.SZ,0.043977104
2019/11/25,000786.SZ,0.021978062
2019/12/2,000786.SZ,0.016129061
2019/12/9,000786.SZ,0.033068795
2019/12/16,000786.SZ,-0.004694948
2019/12/23,000786.SZ,0.081046238
2019/12/30,000786.SZ,0.03570027
2020/1/6,000786.SZ,0.040597411
2020/1/13,000786.SZ,-0.015458177
2020/1/20,000786.SZ,-0.03738327
2020/1/27,000786.SZ,-0.001553347
2020/2/3,000786.SZ,-0.06884473
2020/2/10,000786.SZ,0.083542131
2020/2/17,000786.SZ,-0.05050118
2020/2/24,000786.SZ,0.023142594
2020/3/2,000786.SZ,0.147619056
2020/3/9,000786.SZ,-0.059474395
2020/3/16,000786.SZ,-0.048529648
2020/3/23,000786.SZ,-0.061823708
2020/3/30,000786.SZ,0.01276772
2020/4/6,000786.SZ,0.045953569
2020/4/13,000786.SZ,-0.001943949
2020/4/20,000786.SZ,0.012855538
2020/4/27,000786.SZ,-0.018076889
2020/5/4,000786.SZ,-0.052487253
2020/5/11,000786.SZ,-0.046300233
2020/5/18,000786.SZ,-0.03120924
2020/5/25,000786.SZ,0.033109552
2020/6/1,000786.SZ,-0.046773488
2020/6/8,000786.SZ,-0.01044983
2020/6/15,000786.SZ,-0.004176081
2020/6/22,000786.SZ,-0.000462683
2020/6/29,000786.SZ,0.117129545
2020/7/6,000786.SZ,0.02362214
2020/7/13,000786.SZ,0.206072803
2020/7/20,000786.SZ,0.013763007
2020/7/27,000786.SZ,0.019867482
2020/8/3,000786.SZ,0.069480512
2020/8/10,000786.SZ,-0.064966599
2020/8/17,000786.SZ,0.122727401
2020/8/24,000786.SZ,-0.041931747
2020/8/31,000786.SZ,-0.026562145
2020/9/7,000786.SZ,-0.020155014
2020/9/14,000786.SZ,0.127215155
2020/9/21,000786.SZ,-0.070466009
2020/9/28,000786.SZ,-0.070069439
2020/10/5,000786.SZ,0.00779478
2020/10/12,000786.SZ,0.256203597
2020/10/19,000786.SZ,-0.086967595
2020/10/26,000786.SZ,-0.027816881
2020/11/2,000786.SZ,0.078034598
2020/11/9,000786.SZ,0.067292374
2020/11/16,000786.SZ,0.018588161
2020/11/23,000786.SZ,-0.002465946
2020/11/30,000786.SZ,-0.035846772
2020/12/7,000786.SZ,-0.036153829
2020/12/14,000786.SZ,-0.049215196
2020/12/21,000786.SZ,0.029658505
2020/12/28,000786.SZ,0.088315339
2021/1/4,000786.SZ,0.123096089
2021/1/11,000786.SZ,0.086705186
2021/1/18,000786.SZ,0.030892018
2021/1/25,000786.SZ,0.015082361
2021/2/1,000786.SZ,-0.01603128
2021/2/8,000786.SZ,0.102125923
2021/2/15,000786.SZ,-0.021092486
2021/2/22,000786.SZ,-0.109392279
2021/3/1,000786.SZ,-0.032257956
2021/3/8,000786.SZ,-0.036111134
2021/3/15,000786.SZ,0.025271564
2021/3/22,000786.SZ,-0.057729711
2021/3/29,000786.SZ,0.06356111
2021/4/5,000786.SZ,-0.049622393
2021/4/12,000786.SZ,0.00204322
2021/4/19,000786.SZ,0.026506573
2021/4/26,000786.SZ,0.018759652
2021/5/3,000786.SZ,-0.001083215
2021/5/10,000786.SZ,-0.083062349
2021/5/17,000786.SZ,0.007568696
2021/5/24,000786.SZ,0.022300426
2021/5/31,000786.SZ,0.110447739
2021/6/7,000786.SZ,-0.062034703
2021/6/14,000786.SZ,-0.032461671
2021/6/21,000786.SZ,-0.030666231
2021/6/28,000786.SZ,-0.086346337
2021/7/5,000786.SZ,0.046081765
2021/7/12,000786.SZ,-0.046042795
2021/7/19,000786.SZ,0.029219856
2021/7/26,000786.SZ,-0.177439738
2021/8/2,000786.SZ,0.10631742
2021/8/9,000786.SZ,0.019498571
2021/8/16,000786.SZ,-0.022950957
2021/8/23,000786.SZ,-0.044183253
2021/8/30,000786.SZ,0.04359257
2021/9/6,000786.SZ,0.051303847
2021/9/13,000786.SZ,-0.133333479
2021/9/20,000786.SZ,-0.009846084
2021/9/27,000786.SZ,-0.007147327
2021/10/4,000786.SZ,0.045696295
2021/10/11,000786.SZ,-0.015264685
2021/10/18,000786.SZ,-0.014589841
2021/10/25,000786.SZ,-0.128932728
2021/11/1,000786.SZ,-0.051345569
2021/11/8,000786.SZ,0.036580854
2021/11/15,000786.SZ,0.010442856
2021/11/22,000786.SZ,-0.012116875
2021/11/29,000786.SZ,0.027777772
2021/12/6,000786.SZ,0.067041023
2021/12/13,000786.SZ,0.031578994
2021/12/20,000786.SZ,0.114477126
2021/12/27,000786.SZ,0.025178836
2022/1/3,000786.SZ,0.045492557
2022/1/10,000786.SZ,-0.081687119
2022/1/17,000786.SZ,0.016860355
2022/1/24,000786.SZ,-0.075185862
2022/1/31,000786.SZ,0
2022/2/7,000786.SZ,0.109737423
2022/2/14,000786.SZ,-0.042618491
2022/2/21,000786.SZ,-0.116671434
2022/2/28,000786.SZ,-0.005270088
2022/3/7,000786.SZ,-0.038741807
2022/3/14,000786.SZ,0.000688933
2022/3/21,000786.SZ,-0.01927706
2022/3/28,000786.SZ,0.095472099
2022/4/4,000786.SZ,0.018583799
2022/4/11,000786.SZ,-0.012582596
2022/4/18,000786.SZ,-0.088244646
2022/4/25,000786.SZ,0.014325596
2022/5/2,000786.SZ,0.032035817
2022/5/9,000786.SZ,0.006341841
2022/5/16,000786.SZ,0.00829183
2022/5/23,000786.SZ,-0.055263154
2022/5/30,000786.SZ,0.064066845
2022/6/6,000786.SZ,-0.02486911
2022/6/13,000786.SZ,0.004230434
2022/6/20,000786.SZ,0.106557441
2022/6/27,000786.SZ,0.068827141
2022/7/4,000786.SZ,-0.062373708
2022/7/11,000786.SZ,-0.083769657
2022/7/18,000786.SZ,-0.02722687
2022/7/25,000786.SZ,-0.006219775
2022/8/1,000786.SZ,-0.047287879
2022/8/8,000786.SZ,0.005109481
2022/8/15,000786.SZ,-0.017066122
2022/8/22,000786.SZ,-0.037680129
2022/8/29,000786.SZ,0.025719755
2022/9/5,000786.SZ,0.032934182
2022/9/12,000786.SZ,-0.024275348
2022/9/19,000786.SZ,-0.108800614
2022/9/26,000786.SZ,0.002083318
2022/10/3,000786.SZ,0
2022/10/10,000786.SZ,0.005405433
2022/10/17,000786.SZ,-0.044251477
2022/10/24,000786.SZ,-0.086975198
2022/10/31,000786.SZ,0.074881425
2022/11/7,000786.SZ,0.08686059
2022/11/14,000786.SZ,0.050709983
2022/11/21,000786.SZ,0.017374547
2022/11/28,000786.SZ,-0.0091082
2022/12/5,000786.SZ,0.054385378
2022/12/12,000786.SZ,-0.027243028
2022/12/19,000786.SZ,-0.016056777
2022/12/26,000786.SZ,-0.017836851
2018/1/8,002475.SZ,-0.023480129
2018/1/15,002475.SZ,-0.006011037
2018/1/22,002475.SZ,-0.049676055
2018/1/29,002475.SZ,0.034999993
2018/2/5,002475.SZ,-0.001317556
2018/2/12,002475.SZ,0.061565547
2018/2/19,002475.SZ,0.002485563
2018/2/26,002475.SZ,0.028512306
2018/3/5,002475.SZ,0.015668989
2018/3/12,002475.SZ,0.013449447
2018/3/19,002475.SZ,-0.068696359
2018/3/26,002475.SZ,0.013411451
2018/4/2,002475.SZ,-0.009511964
2018/4/9,002475.SZ,-0.009185674
2018/4/16,002475.SZ,-0.05815441
2018/4/23,002475.SZ,-0.063982068
2018/4/30,002475.SZ,0.036807083
2018/5/7,002475.SZ,0.065006842
2018/5/14,002475.SZ,-0.007359397
2018/5/21,002475.SZ,-0.001308269
2018/5/28,002475.SZ,-0.013100387
2018/6/4,002475.SZ,0.096902683
2018/6/11,002475.SZ,-0.004033898
2018/6/18,002475.SZ,-0.076549368
2018/6/25,002475.SZ,-0.011403511
2018/7/2,002475.SZ,-0.048358347
2018/7/9,002475.SZ,0.137529048
2018/7/16,002475.SZ,-0.011147449
2018/7/23,002475.SZ,0.013255184
2018/7/30,002475.SZ,-0.056503057
2018/8/6,002475.SZ,0.046327798
2018/8/13,002475.SZ,-0.113391058
2018/8/20,002475.SZ,0.070036526
2018/8/27,002475.SZ,0.058622542
2018/9/3,002475.SZ,-0.038709524
2018/9/10,002475.SZ,-0.10794193
2018/9/17,002475.SZ,-0.043260058
2018/9/24,002475.SZ,0.010484716
2018/10/1,002475.SZ,0
2018/10/8,002475.SZ,-0.015564105
2018/10/15,002475.SZ,0.061923617
2018/10/22,002475.SZ,0.022952916
2018/10/29,002475.SZ,0.033959891
2018/11/5,002475.SZ,-0.111436913
2018/11/12,002475.SZ,0.045544522
2018/11/19,002475.SZ,-0.041035323
2018/11/26,002475.SZ,-0.006583282
2018/12/3,002475.SZ,0.003976145
2018/12/10,002475.SZ,-0.066006742
2018/12/17,002475.SZ,-0.067137677
2018/12/24,002475.SZ,0.065151423
2018/12/31,002475.SZ,-0.06045511
2019/1/7,002475.SZ,0.116578346
2019/1/14,002475.SZ,0.023050859
2019/1/21,002475.SZ,0.032471797
2019/1/28,002475.SZ,0.071887178
2019/2/4,002475.SZ,0
2019/2/11,002475.SZ,0.023951809
2019/2/18,002475.SZ,0.197076205
2019/2/25,002475.SZ,0.020517761
2019/3/4,002475.SZ,-0.009095227
2019/3/11,002475.SZ,0.08454115
2019/3/18,002475.SZ,0.091313818
2019/3/25,002475.SZ,0.012245108
2019/4/1,002475.SZ,0.032257947
2019/4/8,002475.SZ,-0.0242187
2019/4/15,002475.SZ,0.060848645
2019/4/22,002475.SZ,-0.016603783
2019/4/29,002475.SZ,0.001151222
2019/5/6,002475.SZ,-0.050210867
2019/5/13,002475.SZ,-0.134786065
2019/5/20,002475.SZ,-0.048507412
2019/5/27,002475.SZ,0.051960729
2019/6/3,002475.SZ,-0.011183603
2019/6/10,002475.SZ,0.018378781
2019/6/17,002475.SZ,0.100416577
2019/6/24,002475.SZ,0.042472655
2019/7/1,002475.SZ,0.037797537
2019/7/8,002475.SZ,-0.012722609
2019/7/15,002475.SZ,0.025641072
2019/7/22,002475.SZ,0.096500205
2019/7/29,002475.SZ,-0.038303842
2019/8/5,002475.SZ,-0.00474146
2019/8/12,002475.SZ,0.119580571
2019/8/19,002475.SZ,0.092340442
2019/8/26,002475.SZ,-0.046357541
2019/9/2,002475.SZ,0.046976981
2019/9/9,002475.SZ,-0.029262661
2019/9/16,002475.SZ,0.113746336
2019/9/23,002475.SZ,0.006856505
2019/9/30,002475.SZ,-0.040860149
2019/10/7,002475.SZ,0.016442401
2019/10/14,002475.SZ,0.066544198
2019/10/21,002475.SZ,0.101689077
2019/10/28,002475.SZ,0.026595644
2019/11/4,002475.SZ,0.050289587
2019/11/11,002475.SZ,0.008705813
2019/11/18,002475.SZ,-0.05120833
2019/11/25,002475.SZ,0.031837529
2019/12/2,002475.SZ,0.096091663
2019/12/9,002475.SZ,-0.01608571
2019/12/16,002475.SZ,-0.019891073
2019/12/23,002475.SZ,-0.016402586
2019/12/30,002475.SZ,0.053420011
2020/1/6,002475.SZ,0.066004872
2020/1/13,002475.SZ,0.054618617
2020/1/20,002475.SZ,0.077565753
2020/1/27,002475.SZ,0
2020/2/3,002475.SZ,-0.052491804
2020/2/10,002475.SZ,0.03693307
2020/2/17,002475.SZ,0.135031556
2020/2/24,002475.SZ,-0.050645446
2020/3/2,002475.SZ,-0.046861869
2020/3/9,002475.SZ,-0.057506694
2020/3/16,002475.SZ,-0.103865753
2020/3/23,002475.SZ,-0.037162145
2020/3/30,002475.SZ,0.112010773
2020/4/6,002475.SZ,-0.037864072
2020/4/13,002475.SZ,0.062058502
2020/4/20,002475.SZ,-0.020665055
2020/4/27,002475.SZ,0.147465392
2020/5/4,002475.SZ,-0.001479644
2020/5/11,002475.SZ,0.020745395
2020/5/18,002475.SZ,-0.076731781
2020/5/25,002475.SZ,0.002919988
2020/6/1,002475.SZ,0.160806438
2020/6/8,002475.SZ,0.051514362
2020/6/15,002475.SZ,0.087205118
2020/6/22,002475.SZ,0.078956771
2020/6/29,002475.SZ,0.031606747
2020/7/6,002475.SZ,0.110298461
2020/7/13,002475.SZ,-0.018693291
2020/7/20,002475.SZ,-0.035740201
2020/7/27,002475.SZ,0.102351867
2020/8/3,002475.SZ,-0.078511689
2020/8/10,002475.SZ,-0.003889617
2020/8/17,002475.SZ,-0.003160964
2020/8/24,002475.SZ,0.040850462
2020/8/31,002475.SZ,-0.013261581
2020/9/7,002475.SZ,0.014347929
2020/9/14,002475.SZ,-0.004834348
2020/9/21,002475.SZ,-0.006657071
2020/9/28,002475.SZ,0.033870712
2020/10/5,002475.SZ,0.075858401
2020/10/12,002475.SZ,-0.049177691
2020/10/19,002475.SZ,-0.022949177
2020/10/26,002475.SZ,-0.038387336
2020/11/2,002475.SZ,0.076376304
2020/11/9,002475.SZ,-0.053852693
2020/11/16,002475.SZ,-0.066046166
2020/11/23,002475.SZ,-0.003449626
2020/11/30,002475.SZ,0.002692338
2020/12/7,002475.SZ,-0.0280015
2020/12/14,002475.SZ,0.015785279
2020/12/21,002475.SZ,0.098679147
2020/12/28,002475.SZ,-0.007779466
2021/1/4,002475.SZ,0.069315804
2021/1/11,002475.SZ,-0.043492786
2021/1/18,002475.SZ,0.001568025
2021/1/25,002475.SZ,-0.07636123
2021/2/1,002475.SZ,-0.067419907
2021/2/8,002475.SZ,0.06583194
2021/2/15,002475.SZ,-0.055702817
2021/2/22,002475.SZ,-0.067014391
2021/3/1,002475.SZ,0.024301032
2021/3/8,002475.SZ,-0.142347259
2021/3/15,002475.SZ,-0.122643905
2021/3/22,002475.SZ,-0.025669579
2021/3/29,002475.SZ,0.023195845
2021/4/5,002475.SZ,-0.06381187
2021/4/12,002475.SZ,-0.005082228
2021/4/19,002475.SZ,0.123497483
2021/4/26,002475.SZ,-0.011500243
2021/5/3,002475.SZ,-0.061147183
2021/5/10,002475.SZ,-0.035446788
2021/5/17,002475.SZ,0.035255538
2021/5/24,002475.SZ,0.134199037
2021/5/31,002475.SZ,-0.024173041
2021/6/7,002475.SZ,0.016949237
2021/6/14,002475.SZ,0.019487129
2021/6/21,002475.SZ,0.182344016
2021/6/28,002475.SZ,-0.072537763
2021/7/5,002475.SZ,0.061238535
2021/7/12,002475.SZ,-0.106107933
2021/7/19,002475.SZ,-0.019631428
2021/7/26,002475.SZ,-0.085784993
2021/8/2,002475.SZ,0.099242872
2021/8/9,002475.SZ,-0.032226313
2021/8/16,002475.SZ,-0.035332966
2021/8/23,002475.SZ,0.000790507
2021/8/30,002475.SZ,-0.099526071
2021/9/6,002475.SZ,0.053216452
2021/9/13,002475.SZ,-0.069128376
2021/9/20,002475.SZ,0.061735773
2021/9/27,002475.SZ,0.003089859
2021/10/4,002475.SZ,0.05516666
2021/10/11,002475.SZ,-0.039808964
2021/10/18,002475.SZ,0.045605427
2021/10/25,002475.SZ,0.021411586
2021/11/1,002475.SZ,0.066252578
2021/11/8,002475.SZ,-0.017475849
2021/11/15,002475.SZ,0.064723306
2021/11/22,002475.SZ,-0.069141533
2021/11/29,002475.SZ,-0.03713844
2021/12/6,002475.SZ,0.173181271
2021/12/13,002475.SZ,0.010150123
2021/12/20,002475.SZ,0.082131946
2021/12/27,002475.SZ,-0.006863156
2022/1/3,002475.SZ,-0.052642268
2022/1/10,002475.SZ,-0.006650872
2022/1/17,002475.SZ,0.019222369
2022/1/24,002475.SZ,-0.011231173
2022/1/31,002475.SZ,0
2022/2/7,002475.SZ,-0.120231526
2022/2/14,002475.SZ,0.060901449
2022/2/21,002475.SZ,-0.006429422
2022/2/28,002475.SZ,-0.11555352
2022/3/7,002475.SZ,-0.064541436
2022/3/14,002475.SZ,-0.025139653
2022/3/21,002475.SZ,-0.037535808
2022/3/28,002475.SZ,-0.068175008
2022/4/4,002475.SZ,-0.062619792
2022/4/11,002475.SZ,-0.004090008
2022/4/18,002475.SZ,-0.007529087
2022/4/25,002475.SZ,0.064827594
2022/5/2,002475.SZ,-0.055051874
2022/5/9,002475.SZ,0.035983621
2022/5/16,002475.SZ,0.025140551
2022/5/23,002475.SZ,0.002258773
2022/5/30,002475.SZ,0.078557663
2022/6/6,002475.SZ,0.020298438
2022/6/13,002475.SZ,-0.026623629
2022/6/20,002475.SZ,-0.025849225
2022/6/27,002475.SZ,0.052452948
2022/7/4,002475.SZ,0.015537938
2022/7/11,002475.SZ,-0.047344018
2022/7/18,002475.SZ,-0.05233404
2022/7/25,002475.SZ,0.089188386
2022/8/1,002475.SZ,0.022680451
2022/8/8,002475.SZ,0.064516004
2022/8/15,002475.SZ,0.011904828
2022/8/22,002475.SZ,0.034759356
2022/8/29,002475.SZ,-0.020671902
2022/9/5,002475.SZ,-0.043799377
2022/9/12,002475.SZ,-0.056843252
2022/9/19,002475.SZ,-0.066998313
2022/9/26,002475.SZ,-0.078080912
2022/10/3,002475.SZ,0
2022/10/10,002475.SZ,0.006462582
2022/10/17,002475.SZ,-0.040554311
2022/10/24,002475.SZ,-0.061993666
2022/10/31,002475.SZ,0.193391035
2022/11/7,002475.SZ,-0.011013229
2022/11/14,002475.SZ,0.037861925
2022/11/21,002475.SZ,-0.037706971
2022/11/28,002475.SZ,-0.023574327
2022/12/5,002475.SZ,0.042414353
2022/12/12,002475.SZ,-0.007511822
2022/12/19,002475.SZ,-0.007883967
2022/12/26,002475.SZ,0.00921817
